10,1,0,0,0,0,1,2,1,3,0,0,1,7
24,1,0,0,0,0,5,5,5,1,0,0,1,21
24,0,0,0,0,0,2,9,4,1,0,0,3,19
18,0,0,0,0,0,3,6,2,1,0,0,4,12
10,0,1,0,0,0,0,2,4,0,1,0,2,6
7,0,1,0,0,0,1,3,1,0,0,0,2,3
15,0,0,0,0,0,2,5,2,2,0,0,2,11
19,0,0,0,0,0,3,6,3,2,0,0,5,12
10,0,0,0,0,1,1,3,2,1,0,0,2,5
17,0,0,0,0,0,2,4,3,2,0,0,7,8
21,0,0,0,0,0,3,8,1,1,0,0,1,18
24,0,0,0,0,0,2,7,4,4,1,1,2,20
13,0,0,0,0,0,1,5,1,0,0,0,4,7
25,0,0,0,0,0,1,8,3,3,0,0,2,21
14,0,1,0,0,0,2,3,3,0,0,0,7,10
22,0,0,0,0,1,2,9,2,1,0,0,11,8
28,0,0,0,0,1,4,4,4,3,0,1,2,23
16,0,0,0,0,0,3,4,1,1,0,0,2,12
26,0,0,0,0,1,3,4,4,3,0,0,2,21
11,0,0,0,0,0,1,2,2,2,0,0,3,6
12,1,0,0,0,0,0,2,3,1,0,1,1,9
21,0,0,0,0,0,4,4,2,5,0,0,6,13
10,1,0,0,0,0,2,2,2,1,0,0,1,7
17,0,0,0,0,0,2,6,1,2,0,0,4,11
10,0,0,0,0,0,2,3,0,1,0,0,2,6
9,1,0,0,0,0,0,2,2,0,0,0,1,6
16,1,0,0,0,0,1,4,4,0,0,0,1,13
14,0,0,0,0,0,1,5,3,1,0,0,6,6
16,0,0,0,0,0,0,6,1,3,0,0,2,12
15,1,0,0,0,0,2,3,5,1,0,1,1,12
10,0,0,0,0,0,1,2,1,1,0,0,2,6
10,0,0,0,0,0,2,3,0,2,0,0,4,4
13,0,0,0,0,0,2,7,1,1,0,0,5,6
15,0,0,0,0,0,2,3,2,2,0,0,4,9
9,0,0,0,0,0,1,3,2,1,0,0,3,4
18,1,0,0,0,0,2,5,2,2,1,0,1,15
16,0,0,0,0,1,0,4,3,2,0,0,2,11
17,0,0,0,0,0,1,7,2,2,1,0,2,13
13,0,0,0,0,0,0,4,1,4,0,1,2,9
17,0,0,0,0,0,2,6,3,2,0,1,3,12
26,1,0,0,0,0,2,8,1,5,1,1,1,23
21,0,0,0,0,0,1,7,4,0,1,0,2,17
18,0,0,0,0,0,2,3,4,2,0,0,2,14
21,0,0,0,0,0,1,12,3,1,0,0,7,12
27,1,0,0,0,0,5,6,5,2,0,2,1,24
21,0,0,0,0,1,4,8,3,1,0,0,2,16
14,0,0,0,0,0,2,3,3,2,0,0,4,8
5,0,0,0,0,0,1,1,1,1,0,0,2,1
11,0,0,0,0,1,2,4,0,1,0,1,4,4
17,0,0,0,0,0,2,8,2,0,0,0,1,14
10,1,0,0,0,0,1,2,3,0,1,0,1,7
24,0,0,0,0,0,2,11,3,0,0,0,2,20
25,0,0,0,0,0,2,8,2,5,1,1,2,21
15,0,0,0,0,0,3,7,1,0,0,3,2,11
8,0,0,0,0,0,1,1,1,0,0,0,3,3
14,0,0,0,0,0,2,5,2,0,0,2,2,10
18,0,0,0,0,0,2,5,2,1,0,1,8,8
16,0,0,0,0,1,2,6,2,1,0,0,8,6
14,0,0,0,0,1,2,3,2,2,0,0,6,5
17,1,0,0,0,0,2,3,3,1,2,0,2,13
7,0,0,0,0,1,0,1,2,1,0,0,2,2
12,1,0,0,0,0,0,4,2,0,0,0,4,6
8,1,0,0,0,0,1,1,2,1,0,0,1,5
12,0,1,0,0,0,1,2,2,1,0,0,1,8
25,0,0,0,0,0,5,9,2,2,0,1,8,15
20,0,1,0,0,0,1,7,3,1,0,2,2,16
15,1,0,0,0,0,3,3,2,1,0,0,1,12
21,0,1,0,0,0,3,5,1,4,0,0,3,17
14,0,0,0,0,0,1,7,1,0,0,2,2,10
23,0,0,0,0,0,1,7,1,1,1,2,1,20
20,0,0,0,0,0,2,7,1,4,0,4,3,15
17,0,0,0,0,0,2,5,3,1,0,0,2,13
14,1,0,0,0,0,2,4,2,1,0,1,1,11
15,0,0,0,0,1,2,3,3,1,0,0,3,9
21,0,0,0,0,0,3,5,4,1,1,0,2,17
16,1,0,0,0,0,2,4,2,2,0,0,1,13
20,0,0,0,0,0,4,5,1,1,0,0,2,16
8,0,0,0,0,0,1,2,3,0,0,0,2,4
23,0,0,0,0,0,3,7,2,4,0,3,2,19
10,0,0,0,0,0,1,5,1,0,0,1,5,3
16,1,0,0,0,0,2,3,3,1,0,0,1,13
24,1,0,0,0,0,2,8,5,2,0,3,2,20
9,0,0,0,0,1,0,3,1,1,0,1,1,5
22,1,0,0,0,0,2,3,3,3,1,0,1,19
21,0,0,0,0,1,3,5,4,3,0,0,3,15
26,0,0,0,0,0,2,8,5,2,1,0,7,16
21,0,0,0,0,0,3,3,6,3,0,0,2,17
12,0,0,0,0,1,0,1,4,0,0,0,1,8
24,0,1,0,0,0,3,5,5,1,0,0,3,19
26,1,0,0,0,0,2,8,5,2,0,0,1,23
27,0,0,0,0,1,2,6,5,4,0,0,2,23
19,0,0,0,0,0,1,10,0,1,0,3,10,7
14,0,0,0,0,1,1,8,0,0,1,2,2,9
12,0,1,0,0,0,1,5,3,0,0,1,3,7
22,0,0,0,0,0,3,7,2,2,1,0,2,18
13,0,0,0,0,0,0,3,2,1,0,0,2,9
24,0,0,0,0,1,3,7,3,0,0,0,8,12
25,1,0,0,0,0,4,6,3,2,0,0,1,22
13,0,0,0,0,0,3,3,3,0,0,0,5,6
21,0,1,0,0,0,2,4,3,5,0,1,2,17
15,0,0,0,0,0,1,5,1,1,0,2,5,9
12,0,0,0,0,0,2,4,3,0,0,0,7,3
17,0,0,0,0,1,2,3,1,3,0,0,4,10
17,0,0,0,0,0,3,4,3,1,0,1,10,4
20,0,0,0,0,0,3,7,3,1,0,0,10,9
14,1,0,0,0,0,1,6,1,0,0,1,1,11
11,1,0,0,0,0,1,3,2,0,0,2,1,8
20,0,0,0,0,0,3,5,1,3,2,3,7,11
15,0,0,0,0,0,3,3,2,3,0,0,6,7
29,0,0,0,0,0,2,8,3,3,0,2,4,23
18,0,0,0,0,0,4,3,2,2,0,0,2,14
19,0,0,0,0,1,1,4,4,1,1,0,1,15
15,0,0,0,0,0,0,4,2,0,0,0,1,12
12,0,0,0,0,0,1,5,1,1,0,0,3,7
19,0,0,0,0,0,2,6,2,1,0,0,9,8
10,0,0,0,0,1,1,2,2,1,0,0,5,3
29,0,0,0,0,0,3,8,2,5,0,0,2,25
15,1,0,0,0,0,2,3,3,2,0,0,1,12
11,0,1,0,0,0,0,2,2,2,0,0,4,5
25,0,1,0,0,1,1,6,4,3,0,2,3,20
26,0,1,0,0,0,5,10,2,0,0,0,1,22
17,0,0,0,0,0,3,7,0,2,0,0,8,7
20,0,0,0,0,0,2,6,2,2,1,0,3,15
10,0,0,0,0,0,1,3,2,2,0,0,3,5
14,1,0,0,0,0,1,5,3,0,0,0,1,11
11,0,1,0,0,0,0,4,2,0,0,0,6,7
12,0,0,0,0,0,1,4,2,2,0,0,3,7
10,0,1,0,0,0,1,2,3,0,0,1,2,6
18,0,0,0,0,1,1,4,1,1,0,0,2,13
7,1,0,0,0,0,0,1,1,2,0,0,2,3
24,1,0,0,0,0,3,6,5,0,0,0,1,21
28,0,0,0,0,0,2,4,5,5,0,0,2,24
29,0,0,0,0,0,6,10,3,1,0,0,1,26
23,0,0,0,0,0,1,7,4,3,0,0,9,12
19,0,0,0,0,0,0,3,4,3,0,0,2,15
16,0,0,0,0,0,3,3,3,1,0,0,1,13
23,0,0,0,0,0,5,9,1,0,0,0,2,19
27,0,0,0,0,0,4,9,1,3,0,0,1,24
9,0,0,0,0,0,1,3,1,2,0,0,2,5
7,0,0,0,0,1,0,3,1,0,0,0,1,3
28,0,0,0,0,1,4,4,5,5,1,0,2,23
12,0,0,0,0,0,2,4,2,1,0,0,7,3
21,1,0,0,0,0,5,6,1,1,0,0,1,18
15,0,0,0,0,0,3,4,1,2,0,0,3,10
20,0,0,0,0,0,5,5,3,1,0,0,3,15
13,0,0,0,0,1,1,3,1,2,1,0,3,8
8,1,0,0,0,0,0,1,3,0,0,0,3,3
11,1,0,0,0,0,1,1,3,1,0,0,1,8
16,0,0,0,0,0,2,3,4,1,0,0,1,13
20,0,0,0,0,0,0,8,2,2,0,0,8,10
24,0,0,0,0,0,5,8,3,3,0,0,13,9
23,0,0,0,0,0,2,8,3,1,1,0,9,11
13,0,0,0,0,0,2,4,2,0,0,0,3,8
15,0,1,0,0,0,2,5,2,0,0,0,10,11
9,0,0,0,0,1,0,2,1,2,0,0,2,4
16,0,1,0,0,0,3,6,2,0,0,0,2,12
15,1,0,0,0,0,2,4,2,2,0,2,2,11
