16,1,0,0,0,0,2,5,2,1,0,0,2,12
23,1,0,0,0,0,1,9,2,1,0,1,1,20
18,0,0,0,0,1,2,5,1,2,0,5,2,13
11,0,1,0,0,0,0,2,4,2,0,1,1,7
27,0,0,0,0,0,5,10,2,2,0,0,5,20
23,0,0,0,0,0,4,12,0,1,0,5,8,13
15,0,1,0,0,0,0,3,4,2,0,4,1,12
19,0,1,0,0,0,2,5,2,2,0,1,1,15
10,0,0,0,0,1,1,2,2,1,0,0,2,5
14,0,0,0,0,0,0,3,1,4,0,0,8,3
16,0,1,0,0,0,1,5,2,3,0,2,1,12
29,0,0,0,0,0,4,8,2,2,0,2,4,23
9,0,0,0,0,0,1,2,0,3,0,1,4,3
20,0,0,0,0,0,2,6,3,3,0,4,5,13
21,1,0,0,0,0,1,6,1,1,0,3,1,18
13,1,0,0,0,0,2,4,1,0,0,1,1,10
22,0,0,0,0,1,2,8,0,4,0,3,5,14
29,0,0,0,0,0,2,12,2,3,0,4,2,25
16,0,0,0,0,0,2,4,2,2,0,0,3,11
23,0,0,0,0,0,4,10,0,3,0,0,6,15
22,0,0,0,0,0,3,7,2,2,0,1,3,17
26,0,1,0,0,0,3,8,3,1,0,2,2,22
15,0,1,0,0,0,1,4,2,1,0,3,5,11
28,0,0,0,0,0,1,7,2,6,0,3,10,15
8,0,0,0,0,0,1,1,2,2,0,1,1,5
19,1,0,0,0,0,2,5,3,1,0,1,1,16
9,0,1,0,0,0,0,3,1,2,0,2,2,5
10,0,0,0,0,1,1,3,1,2,0,0,2,5
13,0,0,0,0,0,3,5,2,0,0,0,1,10
21,0,1,0,0,0,1,6,6,2,0,1,1,17
23,0,0,0,0,1,0,9,3,0,0,2,1,19
24,0,0,0,0,0,2,8,2,2,0,4,8,13
15,0,1,0,0,0,1,4,3,2,0,4,2,11
8,0,0,0,0,0,2,2,1,1,0,0,3,3
28,0,1,0,0,0,5,8,3,2,0,1,2,24
18,0,1,0,0,0,0,5,5,2,0,0,3,14
15,1,0,0,0,0,0,4,2,2,0,1,1,12
11,1,0,0,0,0,0,3,2,2,0,0,1,8
6,0,1,0,0,0,0,1,2,0,0,1,2,2
22,0,0,0,0,0,3,10,1,2,0,0,8,12
26,0,0,0,0,0,1,7,3,6,0,3,2,22
13,0,1,0,0,0,2,5,2,0,0,2,16,9
12,0,0,0,0,0,1,5,2,0,0,2,3,7
9,0,0,0,0,0,1,3,1,2,0,1,4,3
17,0,1,0,0,0,0,5,3,1,0,2,1,13
19,0,1,0,0,0,2,6,2,2,0,1,3,15
21,1,0,0,0,0,0,6,2,1,0,4,1,18
9,1,0,0,0,0,0,3,2,0,0,0,1,6
23,0,1,0,0,0,1,8,4,0,0,1,1,20
30,0,0,0,0,1,5,13,2,0,0,0,2,25
15,0,1,0,0,0,2,6,2,0,0,3,15,11
28,1,0,0,0,0,3,6,3,5,0,3,1,25
15,0,1,0,0,0,2,5,1,1,0,1,1,11
16,0,1,0,0,0,1,5,2,3,0,1,1,12
8,0,0,0,0,0,0,2,2,1,0,0,4,2
28,0,0,0,0,1,3,10,3,2,0,2,15,10
20,0,0,0,0,0,3,6,2,2,0,0,2,16
21,0,1,0,0,0,0,5,6,2,1,1,2,17
8,0,0,0,0,1,0,2,2,1,0,0,2,4
17,0,0,0,0,0,1,3,3,0,1,1,3,12
25,0,1,0,0,0,3,6,4,3,1,2,1,21
11,0,1,0,0,0,1,3,1,1,0,0,1,7
21,0,1,0,0,0,1,7,1,4,0,0,1,17
24,0,1,0,0,0,1,7,2,4,0,1,1,20
11,0,1,0,0,0,2,4,1,1,0,0,1,7
10,0,1,0,0,0,0,3,1,2,0,4,1,6
9,0,0,0,0,0,0,4,1,0,0,1,1,6
14,0,1,0,0,0,1,5,2,0,0,2,1,10
19,0,1,0,0,0,1,4,3,2,1,2,1,15
24,0,1,0,0,0,4,8,1,1,0,1,1,20
12,0,0,0,0,0,1,3,1,0,0,2,4,6
16,0,0,0,0,0,2,5,1,0,0,2,7,7
18,0,1,0,0,0,3,5,1,3,0,0,3,14
26,0,0,0,0,0,4,8,1,5,0,2,6,18
9,1,0,0,0,0,0,3,2,0,0,0,2,5
28,0,0,0,0,1,2,7,3,1,0,0,1,24
28,0,1,0,0,0,1,10,3,3,0,1,1,24
24,1,0,0,0,0,0,8,5,1,0,4,1,21
16,0,0,0,0,0,1,7,1,1,0,8,7,7
12,0,0,0,0,0,2,3,1,3,0,4,3,7
19,0,1,0,0,0,0,4,2,1,0,1,4,15
27,0,0,0,0,0,4,13,2,0,0,0,18,7
17,0,1,0,0,0,3,6,3,1,0,2,11,13
11,0,0,0,0,0,1,3,2,1,0,1,1,8
23,0,0,0,0,0,3,9,3,2,0,2,5,16
12,0,0,0,0,0,1,5,0,2,0,0,5,5
26,0,0,0,0,0,1,8,4,4,0,0,6,18
13,0,0,0,0,1,1,5,0,2,0,5,5,5
28,0,1,0,0,0,3,10,5,1,0,0,2,24
16,0,1,0,0,0,1,4,4,1,0,3,3,12
17,0,0,0,0,0,2,7,1,0,2,1,2,13
24,0,0,0,0,0,4,12,1,2,0,1,10,12
20,0,0,0,0,0,1,7,3,3,0,2,9,9
27,0,0,0,0,0,2,6,7,2,0,2,2,23
25,0,0,0,0,0,1,3,9,3,0,2,1,22
22,0,0,0,0,0,4,7,2,1,1,0,2,18
17,0,0,0,0,0,2,4,3,0,0,0,1,14
16,0,0,0,0,0,2,7,1,0,0,1,6,8
19,0,0,0,0,0,3,7,3,2,0,0,15,2
20,0,0,0,0,0,2,5,5,1,0,1,1,17
23,0,0,0,0,0,0,8,1,3,0,4,1,20
7,0,0,0,0,1,0,3,1,0,0,0,1,4
4,0,0,0,0,0,0,0,3,0,0,0,1,1
19,0,0,0,0,1,4,6,1,3,0,0,7,9
17,0,0,0,0,1,1,9,0,2,0,2,3,11
28,0,1,0,0,0,1,7,3,5,0,1,1,24
13,0,1,0,0,0,2,5,2,1,0,1,6,9
10,0,1,0,0,0,0,2,3,1,0,0,3,6
17,0,0,0,0,0,4,7,1,0,0,0,7,8
6,0,0,0,0,0,0,2,1,0,0,0,3,1
13,0,1,0,0,0,1,3,2,2,1,0,4,9
14,0,0,0,0,0,2,2,2,1,0,0,4,8
20,0,0,0,0,0,2,7,0,4,0,3,8,10
11,0,0,0,0,0,0,4,2,2,0,1,4,5
23,0,0,0,0,1,3,3,5,3,0,0,9,10
25,0,0,0,0,1,1,6,3,5,1,2,10,11
11,0,0,0,0,1,1,4,1,1,0,1,3,5
23,1,0,0,0,0,1,7,4,1,0,2,7,13
26,1,0,0,0,0,4,8,1,2,0,4,1,23
27,1,0,0,0,1,3,7,3,2,0,3,1,24
24,0,0,0,0,0,1,8,4,1,2,3,13,9
22,0,1,0,0,1,4,8,3,1,0,2,2,18
16,0,0,0,0,0,2,6,2,2,0,2,11,3
29,0,0,0,0,0,4,9,2,3,0,3,15,11
17,0,0,0,0,0,2,8,1,0,0,3,13,2
16,0,1,0,0,0,1,4,2,2,0,2,1,12
13,0,0,0,0,0,2,6,0,2,0,1,6,5
28,0,0,0,0,0,5,6,2,3,0,1,4,22
15,0,0,0,0,0,2,4,5,0,0,2,11,2
8,0,0,0,0,0,0,3,2,0,0,1,4,2
23,0,0,0,0,1,2,4,3,3,0,1,6,14
9,0,0,0,0,1,1,1,2,1,0,0,2,4
7,0,0,0,0,0,1,1,0,2,0,0,4,2
6,0,0,0,0,1,0,2,0,1,0,0,1,2
30,0,1,0,0,0,4,10,5,0,0,4,1,26
10,0,0,0,0,0,1,3,2,1,0,0,1,7
7,0,0,0,0,1,0,0,4,0,0,0,1,3
6,0,1,0,0,1,0,1,2,0,0,0,2,2
21,0,0,0,0,1,2,8,2,2,0,1,9,9
29,0,0,0,0,1,0,12,4,0,0,0,1,25
19,0,0,0,0,1,2,6,2,1,0,0,2,15
14,0,0,0,0,1,3,5,1,1,0,0,2,9
27,0,0,0,0,0,2,12,1,3,0,0,5,20
11,0,1,0,0,0,0,2,2,3,0,0,1,8
17,0,0,0,0,0,1,6,2,3,0,0,3,12
8,0,1,0,0,0,1,2,2,0,0,0,6,4
16,0,0,0,0,1,3,6,1,1,1,0,2,11
28,0,0,0,0,0,6,7,3,2,0,0,6,20
19,0,0,0,0,0,1,7,2,3,0,1,2,15
24,0,0,0,0,0,2,5,1,0,0,0,13,8
11,0,0,0,0,0,1,2,2,3,0,0,1,8
22,0,0,0,0,0,1,10,2,3,0,1,2,18
10,0,0,0,0,0,1,4,2,1,0,1,1,7
16,0,0,0,0,0,0,7,3,2,0,0,3,11
25,0,0,0,0,1,1,9,2,4,0,0,5,17
14,0,0,0,0,0,2,5,3,1,0,2,7,5
10,0,0,0,0,0,1,1,4,1,0,0,1,7
20,1,0,0,0,0,1,3,6,3,0,1,1,17
13,0,0,0,0,0,1,3,2,2,0,0,2,9
16,0,0,0,0,1,2,4,3,2,0,2,3,11
18,0,0,0,0,1,2,6,3,2,0,2,7,7
17,0,0,0,0,0,2,5,3,2,0,1,1,14
18,1,0,0,0,0,0,5,2,5,0,2,1,15
12,0,0,0,0,0,0,3,2,1,1,0,1,9
13,0,0,0,0,0,1,4,1,1,0,0,1,10
15,0,0,0,0,0,1,5,5,2,0,0,11,2
15,0,0,0,0,0,1,5,5,2,0,0,11,2
12,0,0,0,0,0,1,6,1,1,0,2,2,8
18,1,0,0,0,0,2,5,4,0,0,0,2,14
16,0,0,0,0,0,1,8,3,0,1,1,3,11
16,0,0,0,0,0,3,7,1,1,1,0,4,10
10,0,0,0,0,0,1,3,2,2,0,0,6,2
24,0,0,0,0,0,2,8,4,0,0,3,18,3
15,0,0,0,0,0,1,6,2,0,0,1,3,10
15,0,0,0,0,0,1,3,3,3,0,0,1,12
21,0,0,0,0,0,1,10,2,1,0,2,1,18
16,0,0,0,0,0,1,4,2,2,0,1,8,6
20,0,0,0,0,0,1,8,3,1,0,1,4,14
10,0,0,0,0,0,0,3,1,0,0,0,2,6
10,0,0,0,0,0,0,1,3,1,0,0,2,6
10,0,0,0,0,0,0,3,1,0,0,0,2,6
16,0,0,0,0,1,1,4,2,1,0,0,2,11
14,0,0,0,0,0,1,5,1,0,0,0,2,10
23,0,0,0,0,0,4,9,1,2,1,2,3,18
10,0,0,0,0,0,0,3,1,0,0,0,2,6
11,0,0,0,0,1,0,3,1,0,0,0,2,6
13,1,0,0,0,0,2,4,3,1,0,1,1,10
10,0,0,0,0,0,0,3,1,0,0,0,2,6
17,0,0,0,0,0,2,4,1,1,0,0,8,6
9,0,0,0,0,1,0,2,1,1,0,0,2,4
18,0,0,0,0,1,2,4,1,1,0,0,8,6
9,1,0,0,0,0,0,2,2,1,0,0,3,4
19,0,0,0,0,0,0,7,3,4,1,2,2,15
10,0,0,0,0,0,2,4,1,1,0,0,2,6
18,0,0,0,0,0,1,5,5,0,0,0,2,14
7,0,0,0,0,0,1,2,2,0,0,0,1,4
23,1,0,0,0,0,2,9,1,2,0,3,1,20
18,0,0,0,0,0,2,7,1,1,0,0,4,12
22,0,0,0,0,0,3,8,4,0,0,0,15,5
13,0,0,0,0,0,1,4,2,2,0,0,1,10
22,0,0,0,0,1,0,7,3,2,0,1,1,18
16,0,0,0,0,0,3,6,3,1,0,2,1,13
8,0,0,0,0,0,0,3,1,2,0,0,1,5
10,1,0,0,0,0,0,2,1,2,0,1,1,7
20,0,0,0,0,1,2,8,2,1,0,2,1,17
10,0,0,0,0,0,0,4,2,1,0,2,7,1
17,0,0,0,0,0,2,8,2,2,0,3,2,13
10,0,0,0,0,0,1,4,1,2,0,0,2,6
13,0,0,0,0,0,2,6,2,0,0,2,4,7
19,0,0,0,0,1,2,5,4,3,0,3,3,13
13,0,0,0,0,0,1,4,3,1,1,1,7,4
12,0,0,0,0,0,2,4,3,0,0,0,4,6
21,0,0,0,0,0,1,6,2,2,0,0,5,14
18,0,0,0,0,1,1,2,5,1,0,1,2,14
13,0,0,0,0,0,1,5,1,1,0,0,5,6
20,0,0,0,0,0,1,6,3,3,0,1,4,14
12,0,0,0,0,0,2,3,2,1,0,0,5,5
27,0,0,0,0,0,1,5,5,6,0,0,1,24
23,0,0,0,0,0,1,8,4,1,0,2,2,19
17,0,1,0,0,0,1,7,3,0,1,2,2,13
22,0,0,0,0,0,2,10,0,0,0,4,4,16
7,0,0,0,0,0,1,4,1,0,0,0,3,2
25,1,0,0,0,0,2,9,3,2,0,2,1,22
5,0,0,0,0,0,0,2,2,0,0,0,1,2
28,0,0,0,0,0,3,11,3,1,1,2,2,24
13,1,0,0,0,0,1,4,2,1,0,1,2,9
17,0,0,0,0,0,1,9,1,1,0,5,3,12
15,0,0,0,0,0,2,6,3,1,0,2,1,12
14,0,0,0,0,1,1,4,2,1,1,2,4,7
27,0,0,0,0,0,2,10,4,2,1,1,11,14
13,1,0,0,0,0,1,5,1,1,1,1,1,10
10,0,0,0,0,0,1,3,2,0,0,1,4,4
16,0,0,0,0,0,4,5,1,0,0,0,6,8
19,1,0,0,0,0,4,6,3,0,0,0,1,16
20,0,0,0,0,0,4,9,4,0,0,1,6,12
15,0,0,0,0,1,2,5,2,0,0,0,4,8
9,0,0,0,0,0,1,3,2,1,0,0,1,6
22,0,0,0,0,0,2,8,4,1,0,1,2,18
21,0,0,0,0,0,4,8,5,1,0,1,5,14
16,0,0,0,0,0,3,7,3,0,0,1,2,12
23,0,0,0,0,0,4,10,5,0,1,2,5,16
24,0,0,0,0,0,0,12,1,1,0,1,1,21
25,0,0,0,0,1,0,15,1,1,0,1,5,17
14,0,0,0,0,1,2,6,2,1,0,3,1,10
20,1,0,0,0,0,2,6,2,3,0,1,1,17
12,0,0,0,0,0,0,6,1,0,0,0,7,3
17,0,0,0,0,0,3,5,3,2,0,3,5,10
18,0,0,0,0,1,2,7,3,1,0,1,4,11
17,1,0,0,0,0,1,8,2,0,0,2,1,14
9,1,0,0,0,0,1,3,2,0,0,2,2,5
